|#    |name                     |IRI.                                                   |TripleCount    |
|21792|maestrosConocidos        |http://es.dbpedia.org/property/maestrosConocidos       |2              |
|21793|rd4b                     |http://es.dbpedia.org/property/rd4b                    |2              |
|21794|teamwidth                |http://es.dbpedia.org/property/teamwidth               |2              |
|21795|pesoMunición             |http://es.dbpedia.org/property/pesoMunición            |2              |
|21796|anualMar                 |http://dbpedia.org/property/anualMar                   |2              |
|21797|añor                     |http://dbpedia.org/property/añor                       |2              |
|21798|añoretiroentrenador      |http://dbpedia.org/property/añoretiroentrenador        |2              |
|21799|blankInfoSec             |http://dbpedia.org/property/blankInfoSec               |2              |
|21800|copatrona                |http://dbpedia.org/property/copatrona                  |2              |
|21801|com.Autónoma             |http://dbpedia.org/property/com.Autónoma               |2              |
|21802|decChill                 |http://dbpedia.org/property/decChill                   |2              |
|21803|escaños7Título           |http://dbpedia.org/property/escaños7Título             |2              |
|21804|historiaDe               |http://dbpedia.org/property/historiaDe                 |2              |
|21805|isótopo13Nm              |http://dbpedia.org/property/isótopo13Nm                |2              |
|21806|isótopo12PSemidesintegración|http://dbpedia.org/property/isótopo12PSemidesintegración|2              |
|21807|lenguaPropia             |http://dbpedia.org/property/lenguaPropia               |2              |
|21808|narradaPor               |http://dbpedia.org/property/narradaPor                 |2              |
|21809|númeroUn                 |http://dbpedia.org/property/númeroUn                   |2              |
|21810|clivaje                  |http://dbpedia.org/property/clivaje                    |2              |
|21811|posiciones               |http://dbpedia.org/property/posiciones                 |2              |
|21812|dop                      |http://dbpedia.org/property/dop                        |2              |
|21813|elementosOrbitales       |http://dbpedia.org/property/elementosOrbitales         |2              |
|21814|caracterizado            |http://dbpedia.org/property/caracterizado              |2              |
|21815|contractors              |http://dbpedia.org/property/contractors                |2              |
|21816|modoAlterno              |http://dbpedia.org/property/modoAlterno                |2              |
|21817|leyendas                 |http://dbpedia.org/property/leyendas                   |2              |
|21818|carreraDeLosPistones     |http://dbpedia.org/property/carreraDeLosPistones       |2              |
|21819|fechaEventoInicio        |http://dbpedia.org/property/fechaEventoInicio          |2              |
|21820|strokes                  |http://dbpedia.org/property/strokes                    |2              |
|21821|actusl                   |http://dbpedia.org/property/actusl                     |2              |
|21822|showNombre               |http://dbpedia.org/property/showNombre                 |2              |
|21823|febPrecipitationCm       |http://dbpedia.org/property/febPrecipitationCm         |2              |
|21824|janPrecipitationCm       |http://dbpedia.org/property/janPrecipitationCm         |2              |
|21825|guionYDirección          |http://dbpedia.org/property/guionYDirección            |2              |
|21826|fechaDeConsulta          |http://dbpedia.org/property/fechaDeConsulta            |2              |
|21827|officename               |http://dbpedia.org/property/officename                 |2              |
|21828|comandanteAdjunto        |http://dbpedia.org/property/comandanteAdjunto          |2              |
|21829|aprPrecipitationCm       |http://dbpedia.org/property/aprPrecipitationCm         |2              |
|21830|representaciónMissIntercontinental|http://dbpedia.org/property/representaciónMissIntercontinental|2              |
|21831|distribuïdor             |http://dbpedia.org/property/distribuïdor               |2              |
|21832|fechaDePublicaciónEnEspaña|http://dbpedia.org/property/fechaDePublicaciónEnEspaña |2              |
|21833|fecha(s)_                |http://dbpedia.org/property/fecha(s)_                  |2              |
|21834|novPrecipitationCm       |http://dbpedia.org/property/novPrecipitationCm         |2              |
|21835|missContinenteAmericano  |http://dbpedia.org/property/missContinenteAmericano    |2              |
|21836|mundial                  |http://dbpedia.org/property/mundial                    |2              |
|21837|arqueología              |http://dbpedia.org/property/arqueología                |2              |
